,Gene cluster #0,Gene cluster #1,Gene cluster #2,Gene cluster #3,Gene cluster #4,Gene cluster #5,Gene cluster #6,Gene cluster #7,Gene cluster #8,Gene cluster #9,Gene cluster #10,Gene cluster #11,Gene cluster #12,Gene cluster #13,Gene cluster #14,Gene cluster #15,Gene cluster #16,Gene cluster #17
849,0.015783184163450797,0.03676377422854607,0.03903284965762671,0.029811416848632363,0.05189203891388644,0.022493265244516364,0.026829383566351235,0.03986805954799482,0.07862533680906816,0.10187013813370373,0.029306987359640376,0.053147435426218304,0.05208874163446618,0.14238938807739632,0.19051342904807245,0.05992342152431316,0.06130381250258274,0.01876514502153369
851,0.019896227623760226,0.04430311033111864,0.06485431327560842,0.04093147637344615,0.05094999746961046,0.021650245347702032,0.025444312381613876,0.03080778656382365,0.07334759997009566,0.10885093870864213,0.029085595246539395,0.034924763129593916,0.0506986072097864,0.15300946753403655,0.18826092619154158,0.06856927003826979,0.06455900211091943,0.02056158320492602
853,0.01910703987006098,0.03601061784317433,0.041830004249075584,0.034486804636580805,0.051172044970530954,0.02982889915978961,0.028765256300993955,0.039337643603690464,0.0775641510394266,0.09643105557349334,0.02888098297924437,0.05224179632464687,0.054701784501468426,0.14772855171637042,0.20431626479876105,0.05516149476957846,0.05989768122642342,0.021876183524637167
857,0.02058541520225521,0.042088117519885775,0.044727234170502346,0.0311736396727676,0.059714161809669444,0.027870574434217102,0.03215109487681249,0.04257591143302203,0.07839634147424396,0.09958302853478024,0.030450439688780133,0.0449709740057819,0.04367002605819472,0.15071722308623758,0.19161732861579908,0.06705155970346127,0.0521138670833255,0.0230745490335989
862,0.015056961986898624,0.03645964164249483,0.039746391199859586,0.03813920950545153,0.05003125310304684,0.025739972958843484,0.02781581537092582,0.04040595071692172,0.08427517239879516,0.1132673483589166,0.027327675087049072,0.05150632419415336,0.04945529903045467,0.15341001586866945,0.18887544018312147,0.05790972558215,0.05602199726054792,0.02648526648169379
863,0.018940577928999603,0.04472714432239606,0.06440065754598892,0.03655947431690628,0.0556765172030954,0.022852786136064847,0.02417689851585035,0.03004923028477917,0.07772761257248209,0.10765463294950063,0.031060651006345013,0.03460315709561676,0.050536161709062416,0.1544219514432958,0.1914806882168097,0.07244548100388741,0.06671976403425704,0.02034385755212146
864,0.02088325971899528,0.04468148564844608,0.06284473161964105,0.0340873231756751,0.05077082398114865,0.02378035510862781,0.025975425517877095,0.03176156538920935,0.07789321081847507,0.10786058883917424,0.027334357346062974,0.032725991995099464,0.04743009101908476,0.14520175110982836,0.19270095355943367,0.062033976287039876,0.06187302947116146,0.019376351751282377
866,0.023935931172494568,0.03716493656166119,0.039116500338446894,0.031808039391001165,0.054509933816917794,0.02445870590592612,0.029540599590874253,0.04085460926376802,0.07329304581094452,0.0986697336043766,0.02628958339495345,0.05028122794062019,0.04845476861927955,0.1473376908959377,0.1801013021229753,0.06044383169743533,0.05639038566570874,0.019815099501597697
871,0.019424022669889004,0.045478043222312595,0.06186620535087825,0.03594277452243862,0.05279477056996286,0.024375245721588217,0.02892632003009623,0.033485737112725726,0.07494692964269767,0.101886161451856,0.02742325425127133,0.033679983931436216,0.04835894443057317,0.15203801264020705,0.19603369283783775,0.06278589872250034,0.060592354847849486,0.020416685186281668
879,0.020543946648678733,0.0403345392101732,0.03882800797821592,0.032831512417961985,0.0541226943745712,0.024174547191247064,0.032039437626077444,0.0434393061595225,0.07528369831937401,0.10075864532428423,0.027751934619849816,0.04900955913193119,0.045026310387087036,0.1546050201066291,0.17631073994275526,0.06321906368172915,0.05365450445985078,0.018505568435545017
882,0.02187974636621931,0.04243011705041514,0.04162961701271063,0.03334448695113158,0.05391546809882308,0.023228727745537872,0.032912260251969624,0.04329633734843525,0.08233438927034822,0.1107576585835299,0.02827886498056475,0.048403676794994896,0.04773403752137484,0.14011089551537734,0.1900813312217451,0.06634872552657603,0.05068880909497745,0.021490282228408264
883,0.02032739217841765,0.036878527852255046,0.04249860603276942,0.03534338313372558,0.054797388726311,0.02672439801771305,0.027289425495978806,0.04020179575351433,0.08176538165971592,0.0928499138185632,0.028797712966649708,0.05059449867927677,0.05188359955497247,0.15176762108726438,0.19909646272068543,0.05600245685161445,0.058899350212000524,0.0204023248251624
886,0.017665632922767637,0.04519292429317593,0.04691074731018187,0.029878388299342508,0.05453803343887498,0.025976404153211063,0.03274973403803737,0.041293074197918604,0.08313459838945764,0.10502177420021658,0.025890838410548213,0.0421829245633302,0.044387769635630236,0.14962195472356624,0.19549262575111337,0.06053988118901602,0.051252607142433085,0.021828694720975008
888,0.02181431973989368,0.04290782852643448,0.043829075974535815,0.0318127220316635,0.052882119921490736,0.026916094317672744,0.033127071623164715,0.04348905872608031,0.07667408741166351,0.10232797606347092,0.02567252082004909,0.04512621157752719,0.049925891994523054,0.15301001659018532,0.1980584397844344,0.05783349634101592,0.051995191524352655,0.01930848078045464
889,0.022313478380442228,0.03744190140990105,0.039866688124600196,0.03136909126136165,0.05314112502052401,0.022894053138365338,0.029918900197444323,0.042275078450017975,0.08004307137590334,0.1027584142701587,0.026918953637421642,0.04830572433331007,0.04706140468747637,0.154561466031873,0.18736494418696767,0.05835317686172856,0.05470184763315511,0.017896854468061274
890,0.015056883231419694,0.03584619580683185,0.03950344288350727,0.04321572565014506,0.05211834151398459,0.024936753480919623,0.029340649850041776,0.04210081163923264,0.07634974139342665,0.10895845086515056,0.0259302214044298,0.053843181352529,0.05610748938847625,0.1516636217644463,0.20208179485445266,0.0677716690116632,0.05973902024150054,0.022362997750283317
898,0.017726050451422552,0.04157315712328036,0.04121340884910743,0.028957565755503362,0.051328746725257834,0.02591960830657027,0.03306095094269455,0.04379065184638263,0.0763496902298045,0.10339139204534888,0.028799252371037695,0.048471725557657136,0.04599314200737385,0.15419045176825455,0.19556692349438426,0.0648570962881876,0.05259743009889094,0.0191061387787751
912,0.02013099559897456,0.040395078580302585,0.04187495614359185,0.034211829690618166,0.050695728990656566,0.026594488995002132,0.030969422122816635,0.04205478770350793,0.07693734930319839,0.10436029420191477,0.026129183974841937,0.047574193156904636,0.04849027915527901,0.14211323452874805,0.18875020574469548,0.0586868985389766,0.05455288704653942,0.02194643018355175
913,0.02239431372161644,0.044565983180818544,0.045359559186844686,0.02884931810504386,0.05111078545006957,0.028427704761395306,0.03475198537872973,0.040050466009102885,0.0731244697132322,0.09325211888180228,0.026327126454544332,0.03927360609615122,0.040240246149428144,0.1318191105275666,0.18571876521311714,0.05627109950325178,0.04773590482882113,0.02111982157761077
914,0.02144831041921828,0.04644142386638926,0.049487739591997953,0.031849681057340984,0.05936381571852448,0.02843892733697886,0.03308786066303687,0.04028686900325304,0.07867586331558225,0.10092312105307792,0.028175758676889838,0.039636541966598826,0.04301850739174287,0.15103584960733327,0.1953636095295589,0.06702871919365304,0.05031369590482099,0.02443645134361085
924,0.02082081914248329,0.03539833609082499,0.040310797966737075,0.03834191606451759,0.05424211917630144,0.02252906216741591,0.02727079318999953,0.04127927566104818,0.0818063710793136,0.10356855324568157,0.030139137486846088,0.05357927517639107,0.053632456466497835,0.15092449272927375,0.1874095006792027,0.06895507383754451,0.06208413688036265,0.019905515882878345
925,0.02105372864765359,0.04441941406761496,0.050132635978015365,0.03125749472054333,0.05095662233819617,0.026234221219539042,0.030893398420924804,0.04020306641932457,0.08226686953688052,0.10280469523394904,0.02487778184595681,0.03791346529778923,0.04305720271115023,0.13672829189252145,0.1874793972752985,0.06281587062431346,0.05142548350604985,0.019357442243466774
929,0.022834991720496144,0.04261422702439774,0.04212767855642284,0.0271077680947413,0.04816276266903012,0.030909831888229135,0.03436856736053466,0.042286689570325935,0.07990495903255168,0.10472347910324192,0.02916431490041213,0.045435723787415866,0.04511558829625524,0.13496478685140906,0.18406105844920734,0.057006369223924214,0.05114524774882092,0.020332600287469273
935,0.02005088008193994,0.033517355012816274,0.038602235036765215,0.03161860135606434,0.053796134948310995,0.02240415505298351,0.025443353207896383,0.04233741539628998,0.07367622409466885,0.09609133705067263,0.02999222426706142,0.05394950274309561,0.05518086898243992,0.15099440899064978,0.20027232697129277,0.06391362503097701,0.06359494732707054,0.019490860747942262
937,0.02394786912657516,0.047477644669543406,0.05028056717427058,0.029084514921513406,0.049562529515362774,0.02807136785932559,0.034540736354472024,0.040902973221857146,0.08365186709993921,0.09353300188894488,0.028023050402026718,0.03725505639167862,0.04151582690117856,0.13524328835268865,0.1817767395308364,0.06103776379281273,0.04988781857699825,0.024733726054946337
947,0.018271421579445075,0.03621151767208036,0.03860857187782986,0.03136252057660165,0.05637101346752718,0.023246551054305592,0.03018215566915925,0.04254132473593167,0.08394866965970149,0.10919110271557304,0.02917425235884467,0.05233776169572568,0.05607414785144688,0.1533519074004175,0.1955051378413637,0.06689676390267793,0.05874517498140702,0.02467692208975829
958,0.016235959184324356,0.036151123966482256,0.040203522495651914,0.039067322027501586,0.06118971803058528,0.026768043140848956,0.028153276917304577,0.039871824310045684,0.06986209674197112,0.10175234915961877,0.02625567183251721,0.051076938513520194,0.04541103329187995,0.1464286862346278,0.18666010205232636,0.06457426776955533,0.057217346743621035,0.02066544061860073
959,0.015282064902883863,0.03625326026690455,0.039064015689453446,0.04065371459580424,0.0626947502884085,0.02505896956577596,0.027755724945108234,0.040830772276925706,0.07915652735916848,0.09759541375004084,0.029156424163363424,0.05300953866384557,0.0494073534551434,0.13624010423540422,0.20499012245781123,0.06744032397102004,0.05733062676865758,0.02461378449931996
967,0.020105987333323208,0.040857648619073386,0.04134521968398698,0.03003896025538037,0.04801655377699353,0.026412389331989396,0.03495446579820364,0.041305694189883536,0.07443510414259821,0.10207697829384664,0.02650023179878892,0.047246072361311856,0.04468463144548696,0.14695675803824132,0.186679972274422,0.06127334327687928,0.05182979211660321,0.01899940771362127
971,0.01622392383652309,0.03530995557826278,0.03864679141586143,0.03279157140193558,0.05237034157689495,0.02463638872180922,0.02878816854090835,0.03949344294467995,0.0743305488618827,0.098484415936504,0.02779406580678564,0.052714277669617685,0.053117101053987606,0.13955691984060706,0.19441373074581303,0.060471921802247,0.057375561542745625,0.024275242755846745
