,Gene cluster #0,Gene cluster #1,Gene cluster #2,Gene cluster #3,Gene cluster #4,Gene cluster #5,Gene cluster #6,Gene cluster #7,Gene cluster #8,Gene cluster #9,Gene cluster #10,Gene cluster #11,Gene cluster #12,Gene cluster #13,Gene cluster #14,Gene cluster #15,Gene cluster #16,Gene cluster #17,clusterPredictions
843,0.30201894383607475,0.2233188881059214,0.16858894099147478,0.2715235787879276,0.6372008599254347,0.3834475124853454,0.2144202851034145,0.2267349853315141,0.3639873155181073,0.07732109099260373,0.31924477900190057,0.22141991999302765,0.15009244099438626,0.39577698766584174,0.273055716277725,0.3713654730300376,0.12424108568308315,0.2322956018521476,3
845,0.3067122645845214,0.2288524207831188,0.17633977217038554,0.2695156281377901,0.6386692724512492,0.38943270512117817,0.2145482223881365,0.2229844842939696,0.36799553662714657,0.07513109726120007,0.3222893719041615,0.21375912050475893,0.14959920104572755,0.38708918048029256,0.2827593066971642,0.3710041559418975,0.12530013880868482,0.2345424116514082,1
849,0.3043179196846549,0.2063606970609982,0.15917088984640435,0.26499195065394954,0.6400268960258806,0.3908776245699061,0.2049667479360289,0.2236406645580533,0.36031309796702266,0.07741480891703033,0.32708340749686904,0.23958246274236436,0.1602686119004057,0.38930353705356463,0.27053609096777714,0.3743232667137218,0.13271659697803173,0.2352644880447749,0
851,0.2993428234975108,0.2256050812160686,0.1984585946031627,0.2840979331142563,0.6421668445506641,0.3873913436393516,0.19933994857798992,0.20041032703444334,0.3560692910309879,0.08546541997632333,0.3336580550544662,0.19748365727952694,0.1580877996168999,0.3840737905608964,0.2690401782000101,0.3649105215132325,0.14244545795670213,0.23618404206848806,4
853,0.30467345470085866,0.20670998761018985,0.164078770664234,0.2714001237423459,0.6426609648206746,0.3836289131950822,0.2035317616847102,0.22066514374156634,0.3647284236086208,0.07666587374195415,0.33327220346821523,0.23733332858732356,0.163120932745497,0.38189427774727336,0.286249392707653,0.3676371607272269,0.1354090224237838,0.2353014322436057,0
857,0.30140503122012885,0.2212070047742357,0.16876170561872875,0.2770923892694258,0.6522187818616224,0.3940816403607093,0.21208826192698926,0.2252706856277853,0.3600895637171728,0.07596107166919433,0.3278194774229661,0.22353180085451252,0.1513302961999321,0.3787267633797888,0.27186615259706925,0.3626814018087391,0.12530811108475498,0.23907523075326126,1
862,0.3014550193546565,0.20890242772629847,0.16118302672548845,0.2785892687612069,0.6433486979179142,0.3858407000516714,0.20588946095548016,0.22432992278976785,0.3589617609684035,0.08512532338050932,0.33035453207024457,0.23800871162788856,0.1607818266760712,0.3871251713264232,0.2910065811895232,0.3650956766795173,0.13303369419573122,0.2391564777191103,0
863,0.299044171408753,0.2240107985648056,0.19863348504154568,0.2826413022594783,0.642798395938218,0.3860978026766375,0.19864739961211428,0.1990460508379658,0.3561344165969552,0.07982009087623126,0.33251592878029884,0.1964755591347692,0.15921091921874972,0.39139389255430296,0.26938339715488874,0.3678457596979911,0.14262644984105785,0.2336518285797496,4
864,0.3042562558446125,0.22747557869483945,0.19600554393166175,0.2729293112113659,0.635399246957856,0.3839651227096717,0.20330428161980627,0.20230401184672656,0.36427526481433664,0.08262589099962576,0.3301629015959205,0.19534762818672294,0.15522806341863785,0.3868313922473895,0.28056493205356803,0.3721609207829673,0.13777836186574569,0.23627451849375256,4
866,0.3056668518450644,0.2105807258469404,0.1600114396002115,0.2720436521867948,0.6369373815969063,0.3840686027794998,0.2076595828705244,0.2251749936650458,0.3624231844402975,0.07700426666522231,0.32694680442790097,0.23560870811699397,0.15653197514654513,0.3835870561508286,0.26316345659242546,0.3721760277139289,0.1292233314989605,0.23087917629246876,3
871,0.30146793374244435,0.2283872281574852,0.19423885575734906,0.27862157248607045,0.6421008338822953,0.3888058407995849,0.20532438927303134,0.2065402769926037,0.3615668201374454,0.07961999722430442,0.3295009818423703,0.19867808412945007,0.15514443219725324,0.3864608315083021,0.28528907433606004,0.3700581928210368,0.136765001126901,0.2362765301247249,4
879,0.30475939343445424,0.21744557197417524,0.15964215620811872,0.264980864097724,0.6377036487549543,0.3882952205608074,0.2117050869795148,0.22958584830210366,0.3599998638454313,0.08163481047609995,0.31984508673319284,0.2319441058999538,0.1508896877107362,0.3925824041183528,0.2517807923955992,0.3712097584944487,0.12434897047159127,0.22961272917217576,3
882,0.3007341853454941,0.2182269050399611,0.16248712501920534,0.27091497658412345,0.6408727768489795,0.3889586108931577,0.21308587054477648,0.2281291027178505,0.3656758523477086,0.08317113790060232,0.32468721096785824,0.2307750216912439,0.15222177238991094,0.3824457448676885,0.2705445657892225,0.3668940077119045,0.12612775756845487,0.2307867112671308,3
883,0.3062198240013781,0.21031349515423264,0.1658806886808805,0.2708033840182376,0.6391299466573586,0.3829038480417712,0.20513974080368674,0.22066863210737248,0.36525588972899736,0.07255411595390324,0.3306657602780629,0.233379480186686,0.16088630819584882,0.3920588785649296,0.27447925886696795,0.3728490441768004,0.1337152930999355,0.23107120332210498,0
886,0.3022965163533382,0.2261652791804753,0.17178824446685342,0.2704695429175575,0.6492216135672186,0.39316987957877897,0.21467899754511396,0.2261737844140192,0.3696010520838593,0.08323851822987889,0.3225680438998842,0.21920754096945727,0.15011882849881658,0.3858174503946977,0.2808631640142921,0.3659615789301416,0.1247947015651368,0.24036797908012544,1
888,0.30254936817148304,0.2199960763116673,0.16695558908391786,0.26624050901032065,0.643289292249152,0.3887406837556309,0.214179355047128,0.22620147584729325,0.3662713170542344,0.08126108688264874,0.32221704145785635,0.22417713505652687,0.15036805959219934,0.3798116166632947,0.28811794150765235,0.36564714218214706,0.1245611320524178,0.2316525913519256,3
889,0.3032025969080564,0.2118764446099141,0.16145952155531693,0.2701210410128637,0.6430119011705788,0.3828443931416581,0.20747399981404813,0.22412801277374325,0.3628262483434156,0.07902536053784902,0.3263743833778412,0.23323430050349575,0.15538801189802098,0.3883309061690005,0.269571813204495,0.37147691443197695,0.12796507937167126,0.22845592802865505,3
890,0.2987768362573747,0.2078247223519983,0.16187270500301412,0.279663562855924,0.6408279133738585,0.3872202213817398,0.20600045256314145,0.22615680174623,0.3652690208356718,0.08540744878999086,0.32912719922213896,0.2420571649371281,0.1653010334494543,0.3876123802601473,0.2999299711168525,0.3712947358814884,0.13660993195868598,0.2410094605425117,0
898,0.3056435171300167,0.22014401018916446,0.16387762772140918,0.2740778794004659,0.6367870496136284,0.3889923218866437,0.2146775717615015,0.2302399267253553,0.3669485589007976,0.0770671133523766,0.31977233311576025,0.2304782176359027,0.152848197938539,0.3864472240407744,0.2773572933893917,0.3685885982100551,0.12582643344072764,0.23393623639985384,3
912,0.30339844061468874,0.214888265709349,0.16334091932303926,0.2698352492808092,0.6438049221794309,0.3922660194927798,0.2094901033317044,0.2247154869468748,0.3635619610551925,0.0799679213259974,0.3271215008244601,0.2303728829732257,0.1546856740015529,0.38021345971801945,0.2789295289287328,0.3680616422066703,0.12819971895229845,0.23615982161283186,3
913,0.3095973310605759,0.22398735115404134,0.1683289816869056,0.2696334256021516,0.6463081057254202,0.3898123174928756,0.2127381515403239,0.22158636301727694,0.3611922673466152,0.06995614716776515,0.3244621721471319,0.21348834408294945,0.14315036667447573,0.3710076134841309,0.26738033654581195,0.3647310915229679,0.11898154760038007,0.23157588147456376,1
914,0.29954093573713136,0.2281835438048975,0.17634174715790474,0.2780110962831528,0.6515124876130892,0.3934333558767421,0.2140787202679016,0.2229715866151915,0.3585354325398473,0.07733710906241907,0.3263695869518671,0.21262487574700875,0.14838130342950948,0.3779445351264051,0.28271456585388793,0.3594368899910185,0.12390222286960495,0.2426880137856892,1
924,0.297674791626866,0.20702996535454013,0.16227062904596715,0.2761082364794458,0.6459899907299826,0.3868305354828732,0.2038084901478954,0.2238062217767307,0.3561064462125932,0.08137321776426043,0.3296410630157943,0.23986697485046346,0.16447829229116895,0.3887381799812855,0.2780375662458263,0.37684204160657003,0.13566291109532458,0.23541354167607395,0
925,0.3038060001313305,0.2282136291535475,0.17674872456882298,0.2673454114690173,0.6395850256729874,0.3839555286274162,0.21274945576494106,0.2193929800481722,0.3664158684009819,0.07798026857678582,0.3206142476590204,0.20889310034749387,0.14700227809274155,0.381917216941806,0.2759578341869223,0.36937943992280936,0.12343448740422057,0.2352510391238991,1
929,0.3082774528429309,0.21953207918502288,0.16385369355998675,0.2697460464335101,0.6379000951395314,0.3877345562383719,0.21295436637550288,0.2259117993727001,0.36107868828045386,0.08117934414607292,0.3282150356016497,0.2260976494646055,0.14871138671280693,0.3678745145932703,0.27997265394663085,0.3625349060081863,0.1231392136635411,0.23563157010752805,3
935,0.30213024611772543,0.20324252590062947,0.15972167318228464,0.2674610858881461,0.6305511713018551,0.3776482753665631,0.20206539030291004,0.2216470278874928,0.3633546841672952,0.07187146213654537,0.32883808024813904,0.2420496464577351,0.1643457086676289,0.3952681458245752,0.2747200846414633,0.3754947477733128,0.13632568556004415,0.23010623832815644,0
937,0.3070719987537426,0.23008801430638334,0.17645088903789866,0.2609406683387948,0.6309204034607644,0.3846312874886691,0.21558557962500755,0.22197845253231416,0.3667899996921236,0.07231613706947268,0.317779938882482,0.2086243845167577,0.144084870986651,0.3866974205340378,0.2810194189616951,0.3704152177870462,0.12127422629618607,0.2327708827796082,1
947,0.29845252581867165,0.20801824869961333,0.15992584856008296,0.27543013044473685,0.6457607340688788,0.385214182370094,0.2062589568809428,0.2262291162927412,0.36682204563124604,0.08352073105207297,0.33229182209131264,0.2415303039149582,0.16211150367577593,0.3843581434045678,0.28545506108947405,0.3692102144753414,0.13388955196591368,0.23503840500308226,0
958,0.2992244200289936,0.2085674492963728,0.1623821312934466,0.2976032758345428,0.6620586350154344,0.3913101844538253,0.2058031443722571,0.22392377719561948,0.3480828589189145,0.07615538820913452,0.3367545003923563,0.2366818678472442,0.1591750528221105,0.3794519899531352,0.27365956329419616,0.3658983110298655,0.13211548042582294,0.23318990429389336,2
959,0.29646976503847144,0.2078414993102301,0.16077569565191932,0.305180265398432,0.6630058947054301,0.3972400707543816,0.2052292401612336,0.22455614768819307,0.34736438733681657,0.07432303518714771,0.3411145158512443,0.2404265677574437,0.16038546785435415,0.3780266050495429,0.27836804595464754,0.3626629972008398,0.133276380214826,0.2414291052246368,2
967,0.3074876351917902,0.21851926276021605,0.16287732502977784,0.2704957519457519,0.6349517272755104,0.3866556192034438,0.2130987853739622,0.22756484606632665,0.3633266440050003,0.08038795679232268,0.3240920458470447,0.2277534285312504,0.15082620634817245,0.38514679755575904,0.27967996731383793,0.3658258263931839,0.12352430374545895,0.2340451363193502,3
971,0.30282278016226266,0.2059993930096841,0.15880180634131102,0.28017684743627824,0.6428558867787642,0.3933658126163772,0.2054567899297088,0.22422427893649535,0.356717976930784,0.07917745065138948,0.3336668644669157,0.2391958066402264,0.15920763429643278,0.37586165276773104,0.2906591265365858,0.3638898931013863,0.1315597673954962,0.239251807426005,2
